Tahun,BRAND,TYPE MODEL,CC,TRANS,FUEL,"TANK
CAPT","GVW
(Kg)",GEAR RATIO,WHEEL & TYRE SIZE,PS / HP,WHEEL BASE,"DIMENSION
P x L xT",SEATER,DRIVE SYS,,SPEED,DOOR,WHEELS,CBU / CKD,"ORIGIN
COUNTRY",JAN,FEB,MAR,APR,MAY,JUN,JUL
2025,SCANIA,G450A06X6,-,-,-,-,-,-,-,-,-,-,-,6X6,-,-,-,-,CBU,Swedia,-,-,-,-,-,-,-
2025,SCANIA,P460B04X4,-,-,-,-,-,-,-,-,-,-,-,4X4,4WD,-,-,-,CBU,Swedia,-,-,-,1.00,1.00,-,-
2025,SCANIA,P360A06X4,-,-,-,-,-,-,-,-,-,-,-,6X4,-,-,-,-,CBU,Swedia,-,-,-,-,-,-,-
2025,SCANIA,P420-B6X4,-,-,D,-,-,-,-,-,-,-,-,6X4,-,-,-,-,CBU,Swedia,-,-,-,-,10.00,-,-
2025,SCANIA,P250LB06X2,-,-,-,-,-,-,-,-,-,-,-,6X2,-,-,-,-,CBU,Swedia,-,-,-,-,-,-,-
2025,SCANIA,R620-A6X4,-,-,-,-,-,-,-,-,-,-,-,6X4,-,-,-,-,CBU,Swedia,-,-,-,-,-,20.00,-
2025,SCANIA,G500A06X6,-,-,-,-,-,-,-,-,-,-,-,6X6,-,-,-,-,CBU,Swedia,-,-,4.00,-,1.00,-,-
2025,SCANIA,P4100B8X4,-,-,-,-,-,-,-,-,-,-,-,8X4,-,-,-,-,CBU,Swedia,-,1.00,1.00,-,-,-,-
2025,SCANIA,G5000B4X4,-,-,-,-,-,-,-,-,-,-,-,4X4,4WD,-,-,-,CBU,Swedia,-,-,-,1.00,-,-,-
2025,UD TRUCKS,GKE28042T,7698000000000.000,MT,D,315,37000000000000.000,5570000000000.000,"11,00020016PR",280,3500000000000.000,"5,940 x 2,500 x 3,228",3,4X2,FR,90,2,8,CKD,INA,12.00,33.00,33.00,27.00,33.00,14.00,40.00
2025,UD TRUCKS,CDE25062R,7898000000000.000,MT,D,315,26000000000000.000,5570000000000.000,"11,00020016PR",250,6970000000000.000,"11,175 x 2,500 x 3,172",3,6X2,FR,90,2,10,CKD,INA,37.00,12.00,18.00,27.00,25.00,20.00,46.00
2025,UD TRUCKS,CWE28064R,7698000000000.000,MT,D,315,26000000000000.000,6170000000000.000,"11,00020016PR",280,5670000000000.000,"7,375 x 2,500 x 3,348",3,6X4,FR,90,2,10,CKD,INA,56.00,23.00,18.00,35.00,29.00,8.00,16.00
2025,UD TRUCKS,CWE37064R,10837000000000.000,MT,D,405,34000000000000.000,5140000000000.000,"11,00020016PR",370,5070000000000.000,"7,375 x 2,500 x 3,224",3,6X4,FR,90,2,10,CKD,INA,30.00,49.00,48.00,38.00,27.00,36.00,18.00
2025,UD TRUCKS,GWE28064T,7898000000000.000,MT,D,315,37000000000000.000,6166000000000.000,"11,00020016PR",280,4770000000000.000,"7,055 x 2,500 x 3,224",3,6X4,FR,90,2,10,CKD,INA,9.00,9.00,10.00,3.00,-,20.00,-
2025,UD TRUCKS,GWE35064T,7698000000000.000,MT,D,315,44000000000000.000,6170000000000.000,"11,00020016PR",330,4770000000000.000,"7,055 x 2,500 x 3,224",3,6X4,FR,90,2,10,CKD,INA,-,10.00,-,-,5.00,-,-
2025,UD TRUCKS,GWE37064T,10837000000000.000,MT,D,405,49000000000000.000,5140000000000.000,"11,00020016PR",370,4770000000000.000,"7,055 x 2,500 x 3,167",3,6X4,FR,90,2,10,CKD,INA,-,-,-,-,-,-,-
2025,UD TRUCKS,GWE41064T,10837000000000.000,MT,D,-,55000000000000.000,-,-,-,-,-,-,6X4,FR,90,2,10,CKD,INA,1.00,32.00,37.00,10.00,21.00,11.00,-
2025,UD TRUCKS,CQE28082R,7898000000000.000,MT,D,315,30000000000000.000,5570000000000.000,"11,00020016PR",280,5800000000000.000,"11,776 x 2,500 x 3,253",3,8X2,FR,90,2,12,CBU,Thailand,-,-,-,1.00,-,-,-
2025,UD TRUCKS,CGE37084R,10837000000000.000,MT,D,405,41000000000000.000,6370000000000.000,"11,00020016PR",370,6970000000000.000,"11,324 x 2,500 x 3,252",3,8X4,FR,90,2,12,CBU,Thailand,17.00,10.00,-,-,19.00,27.00,5.00
2025,FORD,Ranger DC Wildtrak 20L (4x4) A/T,1996000000000.000,AT,D,80,3230000000000.000,"3,550",255/55 R20,210,3270000000000.000,5370X2208X1884,5,4X4,4WD,10,4,4,CBU,Thailand,3.00,1.00,4.00,2.00,9.00,2.00,8.00
2025,FORD,Ranger DC XLT 20L (4x4) A/T,1996000000000.000,AT,D,80,3230000000000.000,"3,550",255/70 R17,210,3270000000000.000,5370X2208X1884,5,4X4,4WD,10,4,4,CBU,Thailand,2.00,-,11.00,25.00,4.00,-,1.00
2025,FORD,Ranger DC Base 20L (4x4) M/T,1996000000000.000,MT,D,80,3230000000000.000,"4,100",255/70R16,170,3230000000000.000,5370X2208X1884,5,4X4,4WD,6,4,4,CBU,Thailand,-,3.00,-,-,-,-,-
2025,FORD,Ranger DC Raptor 20L (4x4) A/T,1996000000000.000,AT,D,80,3140000000000.000,"3,550",285/70R17,210,3270000000000.000,5381 X2208 X1922,5,4X4,4WD,10,4,4,CBU,Thailand,13.00,13.00,8.00,8.00,7.00,7.00,5.00
2025,FORD,Ranger DC Raptor 30L (4x4) A/T,2956000000000.000,AT,G,80,3140000000000.000,"4,270",285/70R17,397 PS,3270000000000.000,5381 X2208 X1922,5,4X4,4WD,10 speeds,4,4,CBU,Thailand,-,11.00,4.00,10.00,10.00,-,15.00
2025,FORD,Ranger DC XL 20L (4x4) M/T,1996000000000.000,MT,D,80,3230000000000.000,"4,100",255/70R16,170 PS,3230000000000.000,5370X2208X1884,5,4X4,4WD,6,4,4,CBU,Thailand,-,1.00,-,-,-,2.00,1.00
2025,FORD,Ranger DC Wildtrak 20L (4x4) A/T MY22,1996000000000.000,AT,D,80,3200000000000.000,"3,730",265/60R18,213,3220000000000.000,5359X1867X1821,5,4X4,4WD,10,4,4,CBU,Thailand,1.00,-,2.00,1.00,-,-,-
2025,FORD,Ranger DC XLT 22L (4x4) A/T MY22,2198000000000.000,AT,D,80,3200000000000.000,"3,730",265/65R17,160,3220000000000.000,5335X1860X1820,5,4X4,4WD,6,4,4,CBU,Thailand,-,-,-,-,-,1.00,1.00
2025,FORD,Ranger DC XL 22L (4x4) M/T MY22,2198000000000.000,MT,D,80,3200000000000.000,"3,550",255/70R16,160,3220000000000.000,5360X1867X1821,5,4X4,4WD,6,4,4,CBU,Thailand,-,-,-,-,-,-,-
2025,ISUZU,D0MAX DC,2499000000000.000,MT,D,76,2750000000000.000,4100000000000.000,245/70/R16,109,3095000000000.000,"5,190 x 1,860 x 1,785",5,4X4,4WD,-,4,4,CBU,Thailand,-,-,-,-,-,-,92.00
2025,ISUZU,D0MAX Rodeo MT,2499000000000.000,MT,D,76,2750000000000.000,4300000000000.000,245/70/R16,109,3095000000000.000,"5,190 x 1,860 x 1,785",5,4X4,4WD,-,4,4,CBU,Thailand,-,-,8.00,-,9.00,-,4.00
2025,ISUZU,D0MAX Rodeo AT,2999000000000.000,AT,D,76,2750000000000.000,3909000000000.000,255/65/R17,136,3095000000000.000,"5,295 x 1,860 x 1,795",5,4X4,4WD,-,4,4,CBU,Thailand,-,-,-,-,-,-,-
2025,MITSUBISHI MOTORS,Triton 25L DC EXCEED (4X4) MT,2477000000000.000,AT,D,75,2760000000000.000,4636000000000.000,245/75/R16,178,3000000000000.000,5255 X 1815 X 1795,5,4X4,4WD,165,4,4,CBU,Thailand,-,35.00,52.00,14.00,45.00,57.00,58.00
2025,MITSUBISHI MOTORS,Triton SU 25L HP0E D CAB Ultimate (4X4) A/T,2442000000000.000,AT,D,75,2870000000000.000,4272000000000.000,265/60 R18,181,3000000000000.000,5305 X 1815 X 1795,5,4X4,4WD,-,4,4,CBU,Thailand,9.00,95.00,111.00,24.00,26.00,100.00,150.00
2025,MITSUBISHI MOTORS,Triton 25L DC GLS (4X4) MT,2477000000000.000,MT,D,75,2760000000000.000,4636000000000.000,245/75/R16,178,3000000000000.000,5205 X 1815 X 1795,5,4X4,4WD,165,4,4,CBU,Thailand,13.00,441.00,260.00,90.00,108.00,92.00,107.00
2025,MITSUBISHI MOTORS,Triton 25L DC HDX (4X4) MT,2477000000000.000,MT,D,75,2760000000000.000,4636000000000.000,245/75/R16,178,3000000000000.000,5205 X 1815 X 1795,5,4X4,4WD,165,4,4,CBU,Thailand,39.00,792.00,490.00,323.00,396.00,375.00,250.00
2025,TOYOTA,Hi-Lux 24 PU DC E 4X4,2394000000000.000,MT,D,70,1880000000000.000,-,255 / 70 R15C,144 / 3400,3085000000000.000,5260X1835X1850,4,4X4,4WD,-,4,4,CBU,Thailand,92.00,150.00,145.00,80.00,88.00,109.00,101.00
2025,TOYOTA,Hi-Lux 24 PU DC G 4X4,2394000000000.000,MT,D,70,1880000000000.000,-,255 / 70 R15C,144 / 3400,3085000000000.000,5260X1835X1850,4,4X4,4WD,-,4,4,CBU,Thailand,556.00,858.00,926.00,858.00,301.00,693.00,677.00
2025,TOYOTA,Hi-Lux 24 PU DC V 4X4,2394000000000.000,AT,D,70,1880000000000.000,-,255 / 70 R15C,144 / 3400,3085000000000.000,5260X1835X1850,4,4X4,4WD,-,4,4,CBU,Thailand,235.00,290.00,219.00,208.00,173.00,231.00,276.00
2025,DAIHATSU,All New Ayla 10 M MT (FMC 2023),998,MT,G,36,805,3636000000000.000,155/80R13,67,2525000000000.000,3760X1665X1515,5,4X2,FF,-,5,4,CKD,INA,245.00,275.00,320.00,441.00,231.00,176.00,193.00
2025,DAIHATSU,All New Ayla 10 X MT (FMC 2023),998,MT,G,36,830,3636000000000.000,175/65R14,67,2525000000000.000,3760X1665X1515,5,4X2,FF,-,5,4,CKD,INA,301.00,305.00,335.00,458.00,289.00,225.00,219.00
2025,DAIHATSU,All New Ayla 10 X CVT (FMC 2023),998,CVT,G,36,855,3636000000000.000,175/65R14,67,2525000000000.000,3760X1665X1515,5,4X2,FF,-,5,4,CKD,INA,174.00,177.00,218.00,255.00,137.00,181.00,180.00
2025,DAIHATSU,All New Ayla 12 R MT (FMC 2023),1198000000000.000,MT,G,36,850,3636000000000.000,175/65R14,88,2525000000000.000,3760X1665X1515,5,4X2,FF,-,5,4,CKD,INA,139.00,161.00,175.00,213.00,111.00,77.00,139.00
2025,DAIHATSU,All New Ayla 12 R CVT (FMC 2023),1198000000000.000,CVT,G,36,875,3636000000000.000,175/65R14,88,2525000000000.000,3760X1665X1515,5,4X2,FF,-,5,4,CKD,INA,159.00,140.00,118.00,197.00,113.00,88.00,130.00
2025,DAIHATSU,New Sigra 10 D MT 2022,998,MT,G,36,1480000000000.000,5545000000000.000,155/80 R13,67,2525000000000.000,4070X1655X1600,7,4X2,FF,-,5,4,CKD,INA,582.00,635.00,628.00,533.00,578.00,455.00,306.00
2025,DAIHATSU,New Sigra 10 M MT 2022,998,MT,G,36,1480000000000.000,5545000000000.000,155/80 R13,67,2525000000000.000,4070X1655X1600,7,4X2,FF,-,5,4,CKD,INA,642.00,616.00,650.00,783.00,703.00,541.00,618.00
2025,DAIHATSU,New Sigra 12 X MT 2022,1197000000000.000,MT,G,36,1500000000000.000,5077000000000.000,175/65 R14,88,2525000000000.000,4070X1655X1600,7,4X2,FF,-,5,4,CKD,INA,75.00,69.00,256.00,370.00,334.00,173.00,73.00
2025,DAIHATSU,New Sigra 12 X AT 2022,1197000000000.000,AT,G,36,1500000000000.000,5077000000000.000,175/65 R14,88,2525000000000.000,4070X1655X1600,7,4X2,FF,-,5,4,CKD,INA,10.00,25.00,111.00,124.00,91.00,66.00,69.00
2025,DAIHATSU,New Sigra 12 R MT 2022,1197000000000.000,MT,G,36,1500000000000.000,5077000000000.000,175/65 R14,88,2525000000000.000,4070X1655X1600,7,4X2,FF,-,5,4,CKD,INA,"2,020,000,000,000.00","1,594,000,000,000.00","2,211,000,000,000.00","1,733,000,000,000.00",929.00,"1,211,000,000,000.00","1,572,000,000,000.00"
2025,DAIHATSU,New Sigra 12 R AT 2022,1197000000000.000,AT,G,36,1500000000000.000,5077000000000.000,175/65 R14,88,2525000000000.000,4070X1655X1600,7,4X2,FF,-,5,4,CKD,INA,274.00,357.00,453.00,477.00,424.00,296.00,313.00
2025,HONDA,Brio SATYA S,1198000000000.000,MT,G,35,960,-,-,88,2345000000000.000,3610 x 1680 x 1485,5,4X2,FF,-,5,4,CKD,INA,154.00,150.00,145.00,63.00,60.00,60.00,66.00
2025,HONDA,Brio SATYA E,1198000000000.000,MT,G,35,960,-,-,88,2345000000000.000,3610 x 1680 x 1485,5,4X2,FF,-,5,4,CKD,INA,854.00,956.00,643.00,449.00,619.00,344.00,904.00
2025,HONDA,Brio SATYA E,1198000000000.000,AT,G,35,960,-,-,88,2345000000000.000,3610 x 1680 x 1485,5,4X2,FF,-,5,4,CKD,INA,"3,347,000,000,000.00","3,670,000,000,000.00","2,891,000,000,000.00","1,411,000,000,000.00",620.00,"1,797,000,000,000.00","1,007,000,000,000.00"
2025,TOYOTA,All New Agya 12 G M/T FMC 2023,1197000000000.000,CVT,G,33,-,4485000000000.000,175/65R14,88 / 6000,-,3760X1665X1505,5,4X2,FF,-,5,4,CKD,INA,670.00,441.00,605.00,201.00,604.00,128.00,261.00
2025,TOYOTA,New Agya 12 G Cvt Mi 2025,1197000000000.000,CVT,G,33,-,4485000000000.000,175/65R14,88 / 6000,-,3830X1665X1505,5,4X2,FF,-,5,4,CKD,INA,-,419.00,328.00,107.00,223.00,282.00,348.00
2025,TOYOTA,Calya 12 E Std 2022,1200000000000.000,MT,G,-,-,-,175/65R14,-,2525000000000.000,-,7,4X2,FR,5,4,4,CKD,INA,80.00,30.00,90.00,11.00,70.00,31.00,48.00
2025,TOYOTA,Calya 12 E 2022,1200000000000.000,MT,G,-,-,-,175/65R14,-,2525000000000.000,-,7,4X2,FR,5,4,4,CKD,INA,53.00,160.00,117.00,81.00,85.00,53.00,56.00
2025,TOYOTA,Calya 12 G 2022,1200000000000.000,MT,G,-,-,-,175/65R14,-,2525000000000.000,-,7,4X2,FR,5,4,4,CKD,INA,"1,566,000,000,000.00","2,351,000,000,000.00","1,767,000,000,000.00",836.00,"1,853,000,000,000.00",838.00,"1,773,000,000,000.00"
2025,TOYOTA,Calya 12 G AT  2022,1200000000000.000,AT,G,-,-,-,175/65R14,-,2525000000000.000,-,7,4X2,FR,4,4,4,CKD,INA,979.00,"1,087,000,000,000.00",665.00,344.00,472.00,740.00,648.00
