Tahun,BRAND,TYPE MODEL,CC,TRANS,FUEL,"TANK
CAPT","GVW
(Kg)",GEAR RATIO,WHEEL & TYRE SIZE,PS / HP,WHEEL BASE,"DIMENSION
P x L xT",SEATER,DRIVE SYS.,,SPEED,DOOR,WHEELS,"CBU
/ CKD","ORIGIN
COUNTRY",JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
2023,TOYOTA,HiLux 2.4 PU DC V,"2,394",AT,D,70,"1,880",-,255 / 70 R15C,144 / 3400,"3,085",5260X1835X1850,4,4X4,4WD,-,4,4,CBU,Thailand,18,355,442,148,261,314,304,113,159,227,161,58
2023,DAIHATSU,New Ayla 1.0 D (MC 2020),"1,197",MT,G,33,785,"4,485",175/65R14,65,"2,450",3600X1600X1520,5,4X2,FF,-,5,4,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2023,DAIHATSU,New Ayla 1.0 D+ (MC 2020),"1,197",AT,G,33,785,"4,485",175/65R14,65,"2,450",3600X1600X1520,5,4X2,FF,-,5,4,CKD,INA,397,244,1,-,-,-,-,-,-,-,-,-
2023,DAIHATSU,New Ayla 1.0 X MT  (MC 2020),"1,197",MT,G,33,785,"4,485",175/65R14,65,"2,450",3600X1600X1520,5,4X2,FF,-,5,4,CKD,INA,556,345,-,-,-,-,-,-,-,-,-,-
2023,DAIHATSU,New Ayla 1.0 X AT  (MC 2020),"1,197",AT,G,33,785,"4,485",175/65R14,65,"2,450",3600X1600X1520,5,4X2,FF,-,5,4,CKD,INA,227,147,1,-,-,-,-,-,-,-,-,-
2023,DAIHATSU,New Ayla 1.2 X MT  (MC 2020),"1,197",MT,G,33,785,"4,485",175/65R14,65,"2,450",3600X1600X1520,5,4X2,FF,-,5,4,CKD,INA,92,75,-,-,-,-,-,-,-,-,-,-
2023,DAIHATSU,New Ayla 1.2 X AT  (MC 2020),"1,197",AT,G,33,785,"4,485",175/65R14,65,"2,450",3600X1600X1520,5,4X2,FF,-,5,4,CKD,INA,160,83,-,-,-,-,-,-,-,-,-,-
2023,DAIHATSU,New Ayla 1.2 R MT  (MC 2020),"1,197",MT,G,33,785,"4,485",175/65R14,65,"2,450",3600X1600X1520,5,4X2,FF,-,5,4,CKD,INA,439,271,-,-,-,-,-,-,-,-,-,-
2023,DAIHATSU,New Ayla 1.2 R AT  (MC 2020),"1,197",AT,G,33,785,"4,485",175/65R14,65,"2,450",3600X1600X1520,5,4X2,FF,-,5,4,CKD,INA,364,201,-,-,-,-,-,-,-,-,-,-
2023,DAIHATSU,All  New Ayla 1.0 M  MT  (FMC 2023),998,MT,G,36,805,"3,636",155/80R13,67,"2,525",3760X1665X1515,5,4X2,FF,-,5,4,CKD,INA,-,-,567,70,59,465,404,461,539,520,631,496
2023,DAIHATSU,All  New Ayla 1.0 X MT  (FMC 2023),998,MT,G,36,830,"3,636",175/65R14,67,"2,525",3760X1665X1515,5,4X2,FF,-,5,4,CKD,INA,-,-,937,228,553,"1,197",333,722,753,575,632,679
2023,DAIHATSU,All  New Ayla 1.0 X CVT  (FMC 2023),998,CVT,G,36,855,"3,636",175/65R14,67,"2,525",3760X1665X1515,5,4X2,FF,-,5,4,CKD,INA,-,-,862,99,418,819,63,2,103,275,286,234
2023,DAIHATSU,All  New Ayla 1.2 R MT  (FMC 2023),"1,198",MT,G,36,850,"3,636",175/65R14,88,"2,525",3760X1665X1515,5,4X2,FF,-,5,4,CKD,INA,-,-,618,747,596,477,226,249,87,77,55,150
2023,DAIHATSU,All  New Ayla 1.2 R CVT  (FMC 2023),"1,198",CVT,G,36,875,"3,636",175/65R14,88,"2,525",3760X1665X1515,5,4X2,FF,-,5,4,CKD,INA,-,-,489,625,630,256,238,356,142,73,42,40
2023,DAIHATSU,New Sigra 1.0 D MT  2022,998,MT,G,36,"1,480","5,545",155/80 R13,67,"2,525",4070X1655X1600,7,4X2,FF,-,5,4,CKD,INA,870,"1,001","1,378",399,"1,036","1,010","1,057","1,421","1,185","1,187","1,451",913
2023,DAIHATSU,New Sigra 1.0 M  MT  2022,998,MT,G,36,"1,480","5,545",155/80 R13,67,"2,525",4070X1655X1600,7,4X2,FF,-,5,4,CKD,INA,899,748,"1,435",426,971,827,"1,128","1,347","1,205","1,196","1,347",924
2023,DAIHATSU,New Sigra 1.2 X MT  2022,"1,197",MT,G,36,"1,500","5,077",175/65 R14,88,"2,525",4070X1655X1600,7,4X2,FF,-,5,4,CKD,INA,474,486,168,289,400,310,230,369,343,323,353,399
2023,DAIHATSU,New Sigra 1.2 X AT  2022,"1,197",AT,G,36,"1,500","5,077",175/65 R14,88,"2,525",4070X1655X1600,7,4X2,FF,-,5,4,CKD,INA,148,124,100,50,186,142,91,150,121,122,104,68
2023,DAIHATSU,New Sigra 1.2 R MT  2022,"1,197",MT,G,36,"1,500","5,077",175/65 R14,88,"2,525",4070X1655X1600,7,4X2,FF,-,5,4,CKD,INA,"3,638","2,409","1,553","1,154","2,112","2,694","1,952","2,803","2,010","1,715","1,494","1,972"
2023,DAIHATSU,New Sigra 1.2 R AT  2022,"1,197",AT,G,36,"1,500","5,077",175/65 R14,88,"2,525",4070X1655X1600,7,4X2,FF,-,5,4,CKD,INA,615,382,393,322,642,375,308,538,451,535,437,337
2023,HONDA,Brio SATYA S,"1,198",MT,G,35,960,-,-,88,"2,345",3610 x 1680 x 1485,5,4X2,FF,-,5,4,CKD,INA,180,180,180,-,171,247,179,236,223,309,315,34
2023,HONDA,Brio SATYA E,"1,198",MT,G,35,960,-,-,88,"2,345",3610 x 1680 x 1485,5,4X2,FF,-,5,4,CKD,INA,"1,797","1,322","1,621",-,"1,282","1,283","1,320","1,562","1,407","1,353","1,275","1,107"
2023,HONDA,Brio SATYA E,"1,198",AT,G,35,960,-,-,88,"2,345",3610 x 1680 x 1485,5,4X2,FF,-,5,4,CKD,INA,"4,518","3,214","4,797",611,"1,036","3,052","3,364","3,371","3,368","3,536","3,275","1,067"
2023,TOYOTA,New Agya 1.2 G Mi  2020,"1,197",MT,G,33,-,"4,485",175/65R14,65.3 / 6000,"2,450",3600X1620X1520,5,4X2,FF,-,5,4,CKD,INA,15,12,-,-,-,-,-,-,-,-,-,-
2023,TOYOTA,New Agya 1.2 G AT  Mi  2020,"1,197",AT,G,33,-,"4,485",175/65R14,65.3 / 6000,"2,450",3600X1620X1520,5,4X2,FF,-,5,4,CKD,INA,4,5,-,-,-,-,-,-,-,-,-,-
2023,TOYOTA,New Agya 1.2 GR Sport 2021,"1,197",MT,G,33,-,"4,485",175/65R14,65.3 / 6000,"2,450",3600X1620X1520,5,4X2,FF,-,5,4,CKD,INA,802,384,5,-,-,-,-,-,1,2,-,-
2023,TOYOTA,New Agya 1.2 GR Sport AT  2021,"1,197",AT,G,33,-,"4,485",175/65R14,65.3 / 6000,"2,450",3600X1620X1520,5,4X2,FF,-,5,4,CKD,INA,826,405,6,-,-,-,-,-,-,-,-,-
2023,TOYOTA,All  New Agya 1.2 E MT  Fmc 2023,"1,197",MT,G,33,-,"4,485",175/65R14,88 / 6000,-,3760X1665X1505,5,4X2,FF,-,5,4,CKD,INA,-,-,-,4,-,1,-,-,-,1,1,-
2023,TOYOTA,All  New Agya 1.2 G MT  Fmc 2023,"1,197",MT,G,33,-,"4,485",175/65R14,88 / 6000,-,3760X1665X1505,5,4X2,FF,-,5,4,CKD,INA,-,-,730,676,"1,086",578,442,509,586,930,487,408
2023,TOYOTA,All  New Agya 1.2 G Cvt Fmc 2023,"1,197",CVT,G,33,-,"4,485",175/65R14,88 / 6000,-,3760X1665X1505,5,4X2,FF,-,5,4,CKD,INA,-,-,982,"1,156","1,369",958,"1,861",943,"1,080","1,278","1,182",887
2023,TOYOTA,Calya 1.2 E Std 2022,"1,200",MT,G,-,-,-,175/65R14,-,"2,525",-,7,4X2,FR,5,4,4,CKD,INA,41,35,36,87,94,177,146,206,201,116,102,75
2023,TOYOTA,Calya 1.2 E Std AT  2022,"1,200",AT,G,-,-,-,175/65R14,-,"2,525",-,7,4X2,FR,4,4,4,CKD,INA,-,98,2,-,-,-,19,1,8,39,23,-
2023,TOYOTA,Calya 1.2 E 2022,"1,200",MT,G,-,-,-,175/65R14,-,"2,525",-,7,4X2,FR,5,4,4,CKD,INA,105,88,131,216,184,168,239,383,155,102,32,218
2023,TOYOTA,Calya 1.2 G 2022,"1,200",MT,G,-,-,-,175/65R14,-,"2,525",-,7,4X2,FR,5,4,4,CKD,INA,"2,614","2,975","2,548","1,859","2,122","2,579","2,796","2,205","2,139","2,533","2,231","2,591"
2023,TOYOTA,Calya 1.2 G AT   2022,"1,200",AT,G,-,-,-,175/65R14,-,"2,525",-,7,4X2,FR,4,4,4,CKD,INA,801,778,848,805,"1,443",978,"1,124",671,999,984,953,"1,181"
2023,TOYOTA,Calya 1.2 G,"1,200",MT,G,-,-,-,175/65R14,-,"2,525",-,7,4X2,FR,5,4,4,CKD,INA,107,187,224,106,52,104,55,36,39,37,80,40
2023,TOYOTA,Calya 1.2 G AT,"1,200",AT,G,-,-,-,175/65R14,-,"2,525",-,7,4X2,FR,4,4,4,CKD,INA,12,67,79,58,49,90,34,6,3,10,29,13
