Tahun,BRAND,TYPE MODEL,CC,TRANS,FUEL,"TANK
CAPT","GVW
(Kg)",GEAR RATIO,WHEEL & TYRE SIZE,PS / HP,WHEEL BASE,"DIMENSION
P x L xT",SEATER,DRIVE SYS.,,SPEED,DOOR,WHEELS,CBU / CKD,"ORIGIN
COUNTRY",JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
2021,TOYOTA,New Agya 1.0 G A/T Mi 2020,998,MT,G,33,-,4485,175/65R14,65.3 / 6000,2450,3600X1620X1520,5,4X2,FF,-,5,4,CKD,INA,-,1,-,1,-,-,-,-,-,-,-,-
2021,TOYOTA,New Agya 1.2 G Mi 2020,1197,MT,G,33,-,4485,175/65R14,65.3 / 6000,2450,3600X1620X1520,5,4X2,FF,-,5,4,CKD,INA,190,146,35,63,35,53,31,51,72,56,35,90
2021,TOYOTA,New Agya 1.2 G A/T Mi 2020,1197,AT,G,33,-,4485,175/65R14,65.3 / 6000,2450,3600X1620X1520,5,4X2,FF,-,5,4,CKD,INA,135,73,2,52,32,40,25,53,94,82,38,51
2021,TOYOTA,New Agya 1.2 G TRD A/T Mi 2020,1197,AT,G,33,-,4485,175/65R14,65.3 / 6000,2450,3600X1620X1520,5,4X2,FF,-,5,4,CKD,INA,602,423,993,714,487,470,312,352,-,-,-,-
2021,TOYOTA,New Agya 1.2 G TRD Mi 2020,1197,MT,G,33,-,4485,175/65R14,65.3 / 6000,2450,3600X1620X1520,5,4X2,FF,-,5,4,CKD,INA,695,623,1.056,761,641,707,401,427,1,1,-,-
2021,TOYOTA,New Agya 1.2 GR Sport 2021,1197,MT,G,33,-,4485,175/65R14,65.3 / 6000,2450,3600X1620X1520,5,4X2,FF,-,5,4,CKD,INA,-,-,-,-,-,-,-,210,1.000,642,310,820
2021,TOYOTA,New Agya 1.2 GR Sport A/T 2021,1197,AT,G,33,-,4485,175/65R14,65.3 / 6000,2450,3600X1620X1520,5,4X2,FF,-,5,4,CKD,INA,-,-,-,-,-,-,-,211,918,625,317,725
2021,TOYOTA,Calya 1.2 E STD,1200,MT,G,-,-,-,175/65R14,-,2525,-,7,4X2,FR,5,4,4,CKD,INA,272,134,234,245,12,15,22,110,25,62,101,47
2021,TOYOTA,Calya 1.2 E,1200,MT,G,-,-,-,175/65R14,-,2525,-,7,4X2,FR,5,4,4,CKD,INA,298,175,328,353,15,10,8,96,126,50,39,77
2021,TOYOTA,Calya 1.2 G,1200,MT,G,-,-,-,175/65R14,-,2525,-,7,4X2,FR,5,4,4,CKD,INA,1.330,1.746,2.735,2.501,1.611,1.318,1.523,2.809,3.266,1.041,2.094,2.306
2021,TOYOTA,Calya 1.2 G A/T,1200,AT,G,-,-,-,175/65R14,-,2525,-,7,4X2,FR,4,4,4,CKD,INA,425,725,946,804,388,739,740,904,979,453,451,687
